aff_a.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   aff_a.c                                            :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/11 17:02:49 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/11 17:34:33 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
aff_first_param.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   aff_first_param.c                                  :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: fredsiik <marvin@42.fr>                    +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2019/01/18 00:32:26 by fredsiik          #+#    #+#             */

/*   Updated: 2019/01/18 00:34:39 by fredsiik         ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
aff_last_param.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   aff_last_param.c                                   :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: fredsiik <marvin@42.fr>                    +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2019/01/25 16:13:00 by fredsiik          #+#    #+#             */

/*   Updated: 2019/01/25 16:14:44 by fredsiik         ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
aff_z.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   aff_z.c                                            :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/01 04:18:47 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/01 05:03:17 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
cards.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   card_decks.c                                       :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: fredsiik <marvin@42.fr>                    +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2019/01/30 22:35:56 by fredsiik          #+#    #+#             */

/*   Updated: 2019/01/30 23:17:32 by fredsiik         ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */


/*
 * Program to calculate the number of cards in the show.
 * This code is released under MIT License.
 */

"
ft_bzero.c,
ft_countdown.c,
ft_is_negative.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   ft_is_negative.c                                   :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/07 04:51:13 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/07 05:30:38 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
ft_print_alphabet.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   ft_print_alphabet.c                                :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/07 03:36:38 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/07 03:39:23 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
ft_print_numbers.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   ft_print_numbers.c                                 :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/07 04:45:35 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/07 04:47:32 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
ft_print_reverse_alphabet.c,
ft_putchar.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   ft_putchar.c                                       :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/06 02:05:36 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/06 02:08:53 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
ft_putchar_fd.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   ft_putchar_fd.c                                    :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/01 03:12:39 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/01 03:13:56 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
ft_putnbr.c,"/* ************************************************************************** */

/*                                                                            */

/*                                                        :::      ::::::::   */

/*   ft_putnbr.c                                        :+:      :+:    :+:   */

/*                                                    +:+ +:+         +:+     */

/*   By: frsiika <marvin@42.fr>                     +#+  +:+       +#+        */

/*                                                +#+#+#+#+#+   +#+           */

/*   Created: 2018/10/01 03:16:34 by frsiika           #+#    #+#             */

/*   Updated: 2018/10/01 03:20:39 by frsiika          ###   ########.fr       */

/*                                                                            */

/* ************************************************************************** */

"
